DIRECTED	cites
NO_FEATURES
48277	paper:8612203	|	paper:8375580
40103	paper:2629640	|	paper:3522325
29674	paper:18776938	|	paper:10580429
23734	paper:18372903	|	paper:17846126
36235	paper:19448363	|	paper:17999777
50289	paper:9221759	|	paper:8315397
28588	paper:18682514	|	paper:17327312
46430	paper:8173400	|	paper:8247074
14023	paper:16766631	|	paper:8194668
40049	paper:2547480	|	paper:3737674
23438	paper:18346973	|	paper:12211926
2538	paper:11050183	|	paper:10415012
45995	paper:8024313	|	paper:2187469
40828	paper:3061933	|	paper:6235285
25993	paper:18523143	|	paper:9028699
25430	paper:18489578	|	paper:2240915
45319	paper:7860757	|	paper:3894418
28191	paper:18664617	|	paper:14724435
22564	paper:1826646	|	paper:3311778
33849	paper:19128359	|	paper:17346189
10371	paper:15738451	|	paper:12882852
15984	paper:17201925	|	paper:17005949
4346	paper:11790818	|	paper:443443
1835	paper:10807676	|	paper:9723973
31977	paper:19011169	|	paper:11673498
2989	paper:11286636	|	paper:10724097
42079	paper:3772281	|	paper:7246127
1069	paper:10516670	|	paper:8156408
33922	paper:19140227	|	paper:17904449
35280	paper:19323962	|	paper:18591388
37486	paper:19666551	|	paper:17475933
28285	paper:18667076	|	paper:11452700
20522	paper:17969381	|	paper:16823476
50903	paper:9427742	|	paper:7528672
524	paper:10378067	|	paper:1729850
48144	paper:8567980	|	paper:8326004
43347	paper:6607315	|	paper:6216134
7763	paper:1469084	|	paper:2881947
9671	paper:15537844	|	paper:8641115
19624	paper:17727695	|	paper:9549452
7833	paper:14694146	|	paper:8137498
22399	paper:18241357	|	paper:12441406
24774	paper:18443201	|	paper:17053028
24114	paper:18414392	|	paper:17495463
27571	paper:18628530	|	paper:8725855
9247	paper:15383437	|	paper:1643761
51329	paper:9579150	|	paper:8826962
20117	paper:17932595	|	paper:16728521
51451	paper:9625758	|	paper:3309126
7774	paper:1469084	|	paper:3260586
46332	paper:8123622	|	paper:6873204
28948	paper:18716002	|	paper:9794112
33911	paper:19140227	|	paper:10857962
11063	paper:15932520	|	paper:11978629
48801	paper:8735622	|	paper:3596063
41939	paper:3578273	|	paper:6334624
13535	paper:16628253	|	paper:10549628
33542	paper:19114173	|	paper:16868300
7736	paper:14687274	|	paper:9842286
475	paper:10337011	|	paper:7537670
17975	paper:17472435	|	paper:15561965
36105	paper:19436665	|	paper:11491207
37216	paper:19590589	|	paper:8741811
22400	paper:18241357	|	paper:12591159
21276	paper:18067546	|	paper:2839472
18153	paper:17503332	|	paper:14647894
48986	paper:8787686	|	paper:2105341
49253	paper:8878437	|	paper:7761837
51257	paper:9549452	|	paper:8039603
7830	paper:14694146	|	paper:12777446
14207	paper:16818907	|	paper:10895843
35126	paper:19289805	|	paper:11832527
1538	paper:10683375	|	paper:9094710
30117	paper:18802485	|	paper:17876100
51980	paper:9758619	|	paper:8072542
25056	paper:18468463	|	paper:11533711
22730	paper:18285525	|	paper:17174134
47689	paper:8450059	|	paper:1929037
14413	paper:16842487	|	paper:11311100
37162	paper:19587243	|	paper:15734833
39859	paper:2477102	|	paper:6311651
35139	paper:19291814	|	paper:15907769
26841	paper:18570678	|	paper:18042079
28638	paper:18687759	|	paper:7867189
49918	paper:9064326	|	paper:7761837
34356	paper:19171735	|	paper:10599761
50412	paper:9294105	|	paper:8035658
36883	paper:19509199	|	paper:7623488
33689	paper:19120273	|	paper:17327428
989	paper:10491414	|	paper:6384267
21409	paper:18078023	|	paper:15587767
13925	paper:1675200	|	paper:2253835
8830	paper:15238494	|	paper:10857938
17737	paper:17434869	|	paper:16025115
24708	paper:18439548	|	paper:17463246
6072	paper:12750472	|	paper:8637860
7792	paper:1469103	|	paper:3134969
11544	paper:16075062	|	paper:8690906
16955	paper:17327457	|	paper:15561963
29812	paper:18782870	|	paper:17460697
42199	paper:3888193	|	paper:6362429
40713	paper:3045812	|	paper:6233198
49665	paper:8990188	|	paper:2205920
28903	paper:18710591	|	paper:9159148
23478	paper:18348689	|	paper:9215219
28263	paper:18664617	|	paper:7621990
3204	paper:11320276	|	paper:1485947
21665	paper:18162513	|	paper:10882147
20083	paper:17922167	|	paper:3899825
9539	paper:15492571	|	paper:10580413
7558	paper:14623908	|	paper:9933106
24357	paper:18426840	|	paper:9075814
11957	paper:16186411	|	paper:15561969
46471	paper:8182126	|	paper:3993659
48940	paper:8775937	|	paper:3792666
1398	paper:10630905	|	paper:8941466
8608	paper:15172958	|	paper:8067445
43951	paper:7533791	|	paper:1301992
46259	paper:8095192	|	paper:3003909
31074	paper:18932203	|	paper:12928770
13551	paper:16628253	|	paper:15855569
33296	paper:19091959	|	paper:16960101
3098	paper:11303130	|	paper:10532529
30262	paper:18818254	|	paper:16738155
19725	paper:17764005	|	paper:16443764
30720	paper:1884094	|	paper:7001256
52145	paper:9811884	|	paper:1899142
27396	paper:18606979	|	paper:9135946
44347	paper:7615815	|	paper:8174841
45387	paper:7888928	|	paper:2389754
44403	paper:7619068	|	paper:1722397
33787	paper:19125180	|	paper:17445546
14244	paper:16823472	|	paper:15685168
1641	paper:10714635	|	paper:8057515
30704	paper:1884094	|	paper:2946385
39095	paper:2128196	|	paper:2447233
51320	paper:9579150	|	paper:2702906
15529	paper:17100770	|	paper:11600549
38302	paper:1991854	|	paper:1975377
14466	paper:16847277	|	paper:15530631
23079	paper:18309686	|	paper:7589820
7578	paper:1463468	|	paper:2668332
2685	paper:11106373	|	paper:8946834
46540	paper:8200983	|	paper:2406597
7410	paper:14578206	|	paper:12539039
26111	paper:18535196	|	paper:16873786
22044	paper:18199798	|	paper:16572114
39230	paper:2180311	|	paper:6839196
40273	paper:2719080	|	paper:6361268
35446	paper:19337548	|	paper:17596103
2556	paper:11050183	|	paper:9427742
17769	paper:17443369	|	paper:16327095
23639	paper:18363276	|	paper:11547217
39660	paper:2307932	|	paper:3496416
5464	paper:12507898	|	paper:10068486
40341	paper:2794065	|	paper:3906651
42126	paper:3813637	|	paper:7050326
15593	paper:17129376	|	paper:12488964
10457	paper:15776395	|	paper:15004560
22180	paper:18204830	|	paper:15013454
21249	paper:18060660	|	paper:17463246
50603	paper:9328252	|	paper:3437300
20387	paper:17969365	|	paper:12876091
27669	paper:18633108	|	paper:17463248
10702	paper:15857516	|	paper:2686492
32797	paper:19055834	|	paper:17093941
37983	paper:19789636	|	paper:16936215
25408	paper:18489577	|	paper:11289463
29581	paper:18776148	|	paper:15620463
20192	paper:17942684	|	paper:8326004
12761	paper:16371630	|	paper:10666428
8065	paper:14980984	|	paper:10599761
25301	paper:18486765	|	paper:15277401
5029	paper:12149437	|	paper:7589509
44314	paper:7611284	|	paper:7895953
22037	paper:18199798	|	paper:11967819
36921	paper:19526210	|	paper:14578243
33905	paper:19133114	|	paper:18191056
6927	paper:1385478	|	paper:3159965
9220	paper:15381770	|	paper:7888039
38463	paper:19956100	|	paper:14988278
4229	paper:11744505	|	paper:11017889
45490	paper:7912625	|	paper:6354812
43936	paper:7532678	|	paper:1406974
46127	paper:8078905	|	paper:2670595
41179	paper:3156147	|	paper:6448594
38505	paper:19956103	|	paper:17959935
28453	paper:18678617	|	paper:16118394
17397	paper:17392166	|	paper:12830456
24185	paper:18420489	|	paper:11781358
37702	paper:19706162	|	paper:3359580
50814	paper:9410915	|	paper:2015976
30779	paper:18843550	|	paper:17645549
35828	paper:19389826	|	paper:18952314
37116	paper:19576321	|	paper:12453968
20667	paper:17988185	|	paper:10097918
50492	paper:9294791	|	paper:8892716
22806	paper:18291022	|	paper:16847701
19053	paper:1763069	|	paper:2035962
52269	paper:9892615	|	paper:9103469
11525	paper:16075053	|	paper:16075062
43807	paper:7488448	|	paper:8472505
11243	paper:15985157	|	paper:192616
38178	paper:19898642	|	paper:17638715
47173	paper:8363561	|	paper:3044894
10597	paper:15837817	|	paper:7694152
6885	paper:1370298	|	paper:2653745
49234	paper:8878437	|	paper:1899431
22356	paper:18227068	|	paper:17670746
32619	paper:19046221	|	paper:9017359
16191	paper:17237299	|	paper:15051749
2493	paper:11032784	|	paper:2227105
49413	paper:8920864	|	paper:2205920
6892	paper:1370298	|	paper:3056757
34584	paper:19194565	|	paper:16731850
23653	paper:18364392	|	paper:15616004
22419	paper:18245568	|	paper:9826206
14744	paper:16896942	|	paper:11053301
15442	paper:17090674	|	paper:7914259
27784	paper:18644069	|	paper:9486993
3625	paper:11511743	|	paper:8519350
16204	paper:17237940	|	paper:17001469
32871	paper:19056835	|	paper:10630154
23696	paper:18366806	|	paper:17415550
50936	paper:9435304	|	paper:3546382
14999	paper:16973667	|	paper:8703884
1558	paper:10692053	|	paper:1675200
11182	paper:15963175	|	paper:12649049
46422	paper:8170965	|	paper:1736105
2332	paper:10971508	|	paper:8088010
36503	paper:19475778	|	paper:7794577
49138	paper:8855307	|	paper:2200729
30041	paper:18801706	|	paper:1473616
38437	paper:19956098	|	paper:12401728
37901	paper:19743752	|	paper:17924142
7851	paper:14702111	|	paper:2949622
1944	paper:10848492	|	paper:8533167
38317	paper:19930636	|	paper:14592535
33020	paper:19065993	|	paper:7589820
13397	paper:16566827	|	paper:15593124
16608	paper:17307546	|	paper:7809339
34937	paper:19245711	|	paper:11874934
32998	paper:19065993	|	paper:17156104
12010	paper:16204372	|	paper:1639955
30894	paper:18854049	|	paper:9684995
12694	paper:16367807	|	paper:10859350
14487	paper:16847277	|	paper:8270130
13769	paper:1671006	|	paper:2885918
42395	paper:3944264	|	paper:7002345
41596	paper:3403714	|	paper:2865274
30851	paper:18854016	|	paper:15983228
36751	paper:19488997	|	paper:9028691
49463	paper:8941652	|	paper:8247074
27318	paper:18602983	|	paper:17463249
46499	paper:8198884	|	paper:6471668
20959	paper:18031995	|	paper:11809620
12467	paper:16309862	|	paper:11133712
30242	paper:18818245	|	paper:16006542
32780	paper:19055828	|	paper:16855197
6033	paper:12748907	|	paper:10593567
35013	paper:19254971	|	paper:8366922
37659	paper:19696902	|	paper:1773700
1455	paper:10666428	|	paper:8455366
33128	paper:19073938	|	paper:11668341
45289	paper:7860750	|	paper:1727062
4480	paper:11815493	|	paper:10531848
3354	paper:11435467	|	paper:2403659
21856	paper:18178847	|	paper:10933399
13309	paper:16542446	|	paper:12453967
19338	paper:17672906	|	paper:11874930
20882	paper:18006584	|	paper:16306347
27691	paper:18633113	|	paper:17666460
2634	paper:11091270	|	paper:2406597
41782	paper:3519679	|	paper:6352727
26883	paper:18583384	|	paper:16489976
26669	paper:18561511	|	paper:9075803
28355	paper:18670622	|	paper:12453886
28317	paper:18669807	|	paper:8366922
13809	paper:16716235	|	paper:12810241
16337	paper:17267595	|	paper:8598488
7433	paper:14585101	|	paper:11028137
38385	paper:19956093	|	paper:19956106
10809	paper:15889095	|	paper:9122227
37969	paper:19789630	|	paper:17293876
10813	paper:15890071	|	paper:12086092
42912	paper:6320806	|	paper:160223
34074	paper:19147816	|	paper:1402665
25689	paper:1849772	|	paper:3025043
22700	paper:18283633	|	paper:16556846
12730	paper:16369227	|	paper:7039363
27202	paper:18596953	|	paper:15533587
16028	paper:17210729	|	paper:15790362
27660	paper:18633107	|	paper:3113569
50939	paper:9435304	|	paper:47533
33275	paper:19088850	|	paper:18231124
46521	paper:8200974	|	paper:6753469
27170	paper:18596543	|	paper:2941683
6003	paper:12727928	|	paper:10470079
47867	paper:8514849	|	paper:1756915
30951	paper:18924636	|	paper:12762952
24781	paper:18443202	|	paper:17463249
30598	paper:18835956	|	paper:10866057
33360	paper:19096518	|	paper:9742976
49778	paper:9042932	|	paper:2210067
27426	paper:18611252	|	paper:12882858
289	paper:10209507	|	paper:9075797
16281	paper:17259486	|	paper:11832527
5318	paper:12414951	|	paper:8920894
4352	paper:11790818	|	paper:6458419
28603	paper:18684786	|	paper:16168670
29683	paper:18776938	|	paper:16823478
24779	paper:18443202	|	paper:17463246
48333	paper:8636416	|	paper:3510224
48211	paper:8601111	|	paper:8173400
12184	paper:16236123	|	paper:11590120
2228	paper:10938050	|	paper:7924774
39925	paper:2498395	|	paper:6278587
46729	paper:8278351	|	paper:2644534
39747	paper:2384600	|	paper:2662408
37255	paper:19602480	|	paper:19247628
18875	paper:17594390	|	paper:16555581
33421	paper:19105914	|	paper:7589943
1121	paper:10545530	|	paper:8945471
33396	paper:19104970	|	paper:12610784
19059	paper:1763069	|	paper:885298
36642	paper:19479186	|	paper:17765963
13151	paper:16489972	|	paper:10977022
24833	paper:18448419	|	paper:10580425
30033	paper:18799632	|	paper:3156147
37758	paper:1972180	|	paper:3264405
11213	paper:15969768	|	paper:2673695
11076	paper:15932520	|	paper:6362005
19021	paper:17623014	|	paper:15516696
22547	paper:18262522	|	paper:11819026
25480	paper:18492786	|	paper:8543793
29579	paper:18776148	|	paper:15372359
34959	paper:19246639	|	paper:10859350
18567	paper:17571924	|	paper:16775236
29537	paper:18776141	|	paper:11067779
27946	paper:18654634	|	paper:10331426
22225	paper:18207200	|	paper:7660530
6628	paper:12967942	|	paper:11473079
32848	paper:19056762	|	paper:11246881
6319	paper:12832613	|	paper:1357346
47123	paper:8350054	|	paper:2258003
9786	paper:15606614	|	paper:6966615
26932	paper:18586907	|	paper:15771578
7698	paper:1467844	|	paper:6347785
39548	paper:2270941	|	paper:2649324
47260	paper:8381473	|	paper:3032493
9281	paper:15383791	|	paper:15047609
4119	paper:11711458	|	paper:8933009
15254	paper:17043101	|	paper:16887982
858	paper:10482607	|	paper:1661690
1495	paper:10677521	|	paper:10330293
9720	paper:15546994	|	paper:9844629
49097	paper:8842069	|	paper:1467683
21538	paper:18091993	|	paper:16723646
33851	paper:19128359	|	paper:17429581
25487	paper:18492787	|	paper:12618479
948	paper:10490523	|	paper:2004172
44234	paper:7573053	|	paper:8072542
48353	paper:8636427	|	paper:7473199
35082	paper:19273282	|	paper:18080107
21163	paper:18053255	|	paper:2515052
44827	paper:7722468	|	paper:1409662
26707	paper:18561513	|	paper:17300593
11467	paper:16049319	|	paper:8941575
35706	paper:19366943	|	paper:3124685
1174	paper:10550321	|	paper:9296561
10732	paper:1586783	|	paper:7439541
25213	paper:18478125	|	paper:7716139
36160	paper:19436665	|	paper:17595355
23389	paper:18337172	|	paper:9878085
41346	paper:3290380	|	paper:3003909
44946	paper:7769136	|	paper:2824266
12201	paper:16236379	|	paper:11024581
12847	paper:16400026	|	paper:11527957
6247	paper:12819007	|	paper:10541297
20507	paper:17969381	|	paper:15505122
36696	paper:19480671	|	paper:15846663
32548	paper:19046200	|	paper:14988310
47365	paper:8408615	|	paper:1946445
26084	paper:18535187	|	paper:16105859
27014	paper:18591387	|	paper:11473032
49841	paper:9053453	|	paper:7860729
18041	paper:17476357	|	paper:14962949
38383	paper:19956093	|	paper:19956104
17393	paper:17392158	|	paper:8608603
1721	paper:10739754	|	paper:9491819
11950	paper:16186282	|	paper:8087927
48666	paper:8692984	|	paper:2189768
17607	paper:17425627	|	paper:15504997
22907	paper:18292467	|	paper:3543673
51047	paper:9449718	|	paper:8757636
16800	paper:17319471	|	paper:11594300
16229	paper:17257275	|	paper:9732337
204	paper:10191799	|	paper:1299075
23007	paper:18297260	|	paper:16059790
13645	paper:16672053	|	paper:12660865
40851	paper:3086921	|	paper:6499635
5005	paper:12133154	|	paper:7967857
11531	paper:16075062	|	paper:11907129
8804	paper:1522229	|	paper:2523954
43743	paper:7427231	|	paper:1174829
11678	paper:16109069	|	paper:7744614
35625	paper:19364331	|	paper:16129698
3547	paper:11507694	|	paper:11334427
41459	paper:3316278	|	paper:2857024
11191	paper:15965169	|	paper:11168343
33975	paper:19143814	|	paper:9519723
4625	paper:11927616	|	paper:10330297
17165	paper:17349010	|	paper:15972866
22023	paper:18198228	|	paper:12502506
41202	paper:3170749	|	paper:3540010
27002	paper:18590522	|	paper:17018838
21737	paper:18171473	|	paper:8732717
45586	paper:7944528	|	paper:8330401
31640	paper:18984671	|	paper:11869302
12259	paper:16249451	|	paper:9445267
35598	paper:19364331	|	paper:10944172
19504	paper:17703632	|	paper:10359389
6867	paper:1361492	|	paper:2847947
8084	paper:14983031	|	paper:12925730
21829	paper:18178393	|	paper:16464953
11265	paper:15988804	|	paper:10333896
6953	paper:1390526	|	paper:6363177
31531	paper:18973206	|	paper:8879346
17012	paper:17334651	|	paper:12351431
40006	paper:2510155	|	paper:3968427
25622	paper:18493734	|	paper:15855341
29255	paper:18755353	|	paper:15983299
47442	paper:8415742	|	paper:2163026
48592	paper:8675702	|	paper:7720392
49393	paper:8916747	|	paper:1612225
2240	paper:10944172	|	paper:6134470
26898	paper:18583417	|	paper:15582161
24003	paper:18400966	|	paper:11978658
50958	paper:9435304	|	paper:9028724
50337	paper:9239416	|	paper:8287660
51040	paper:9449718	|	paper:8072542
18298	paper:17532267	|	paper:1719570
13090	paper:1644920	|	paper:2263645
9547	paper:15492571	|	paper:2897315
20330	paper:17963344	|	paper:15642082
36632	paper:19479186	|	paper:17363746
17480	paper:17412305	|	paper:10415018
7542	paper:14623908	|	paper:12145161
17032	paper:17343760	|	paper:16488505
37791	paper:19721859	|	paper:17805239
1222	paper:10580857	|	paper:2941683
457	paper:10336573	|	paper:3090107
31915	paper:19007436	|	paper:15955116
30345	paper:18825272	|	paper:3073901
32645	paper:19046244	|	paper:9388398
29420	paper:18769687	|	paper:17160407
9989	paper:15640422	|	paper:7621998
22579	paper:18269730	|	paper:9075604
26817	paper:18567926	|	paper:12610013
33564	paper:19114173	|	paper:8858216
19043	paper:17627978	|	paper:9253967
22270	paper:18215172	|	paper:12681024
25964	paper:18513544	|	paper:2078922
33506	paper:19111066	|	paper:11063279
35483	paper:19340286	|	paper:15955116
51211	paper:9529321	|	paper:8522063
47762	paper:8471028	|	paper:2180755
34406	paper:19179216	|	paper:16371630
17790	paper:17444424	|	paper:15677776
34717	paper:19220880	|	paper:17315242
35733	paper:19368707	|	paper:17293876
21093	paper:18047254	|	paper:2403066
33552	paper:19114173	|	paper:8026285
8394	paper:15082736	|	paper:2964983
20427	paper:17969365	|	paper:9742976
16426	paper:17290035	|	paper:16801574
21468	paper:18082004	|	paper:12034408
51742	paper:9708813	|	paper:2226113
48962	paper:8775937	|	paper:8436836
46341	paper:8127894	|	paper:3540010
6221	paper:12815107	|	paper:9362527
32501	paper:19040615	|	paper:10562307
38434	paper:19956098	|	paper:11118029
45938	paper:8012723	|	paper:2923230
11017	paper:15931309	|	paper:11475269
38379	paper:19956093	|	paper:19956100
23375	paper:18337172	|	paper:1522229
46550	paper:8200993	|	paper:2189891
950	paper:10490523	|	paper:7711537
39505	paper:2257445	|	paper:2850927
20074	paper:17908332	|	paper:8013760
20393	paper:17969365	|	paper:15140339
27960	paper:18654634	|	paper:12540634
20121	paper:17932595	|	paper:239528
19445	paper:17697317	|	paper:15526003
37089	paper:19568428	|	paper:18775581
48114	paper:8564218	|	paper:6698366
17009	paper:17334651	|	paper:11289047
5382	paper:12456547	|	paper:10776949
3112	paper:11303130	|	paper:2180661
36280	paper:19449020	|	paper:9817917
26727	paper:18562629	|	paper:12477967
10936	paper:1592439	|	paper:1975377
31661	paper:18984738	|	paper:15096540
20616	paper:17983440	|	paper:2205920
5046	paper:12153522	|	paper:8349046
19042	paper:17627978	|	paper:8017201
17072	paper:17349009	|	paper:12727928
38804	paper:20061360	|	paper:12136392
6793	paper:1349195	|	paper:2494458
29768	paper:18782577	|	paper:17327428
41454	paper:3313390	|	paper:6315512
47165	paper:8352278	|	paper:2885918
31528	paper:18973206	|	paper:15637426
5733	paper:12569167	|	paper:1532369
41434	paper:3308958	|	paper:2863188
26788	paper:18567820	|	paper:17434869
22655	paper:18277383	|	paper:16443880
25551	paper:18492945	|	paper:15711018
11344	paper:1602013	|	paper:3403714
39178	paper:2173562	|	paper:6389544
22495	paper:18257922	|	paper:10342344
48565	paper:8675688	|	paper:1446798
18083	paper:17483299	|	paper:16431079
15755	paper:17151331	|	paper:14514648
36222	paper:19439071	|	paper:18644071
23457	paper:18346991	|	paper:2677038
12648	paper:1634622	|	paper:2243134
43016	paper:6373827	|	paper:447832
37590	paper:19688338	|	paper:14578243
23317	paper:18330949	|	paper:2753246
23189	paper:18316361	|	paper:15919798
42765	paper:6088584	|	paper:6455904
15945	paper:17188609	|	paper:7926304
21430	paper:18078023	|	paper:16784180
26549	paper:18561505	|	paper:17517853
28999	paper:18725615	|	paper:18332288
34279	paper:19165345	|	paper:8549009
25676	paper:18497687	|	paper:15912092
29715	paper:18779574	|	paper:11812740
18358	paper:17548847	|	paper:12032107
46361	paper:8145050	|	paper:2882518
35499	paper:19340895	|	paper:14988838
19615	paper:17727695	|	paper:15616233
8081	paper:14983031	|	paper:12037147
21390	paper:18078023	|	paper:12074206
17872	paper:17461531	|	paper:8462766
51862	paper:9727063	|	paper:8551245
44962	paper:7769140	|	paper:2205920
7743	paper:1469083	|	paper:2890501
48121	paper:8564237	|	paper:2633909
24826	paper:18445251	|	paper:16773565
23160	paper:18314421	|	paper:2189768
47198	paper:8371347	|	paper:3956881
29165	paper:18753291	|	paper:16971655
48772	paper:8733583	|	paper:3816968
4905	paper:12082183	|	paper:8216686
45902	paper:8012717	|	paper:3816968
7633	paper:14673094	|	paper:3309126
11304	paper:15997237	|	paper:10857969
24888	paper:18450419	|	paper:15784469
10608	paper:15837923	|	paper:11781759
6473	paper:12876160	|	paper:1808637
12945	paper:16412042	|	paper:12235110
14252	paper:16823472	|	paper:9495343
35937	paper:19403464	|	paper:8366922
33163	paper:19074809	|	paper:17898301
51560	paper:9664075	|	paper:1202096
19373	paper:17679132	|	paper:15353531
26627	paper:18561508	|	paper:8720610
38323	paper:19930636	|	paper:8582537
44370	paper:7615833	|	paper:2210052
45252	paper:7860730	|	paper:1901765
20224	paper:17953760	|	paper:11194213
15364	paper:1707531	|	paper:2190098
